"full_text","source"
"عاجل | رئيس جبهة الخلاص الوطني التونسية: ندعو للتضامن حول هدف واحد وهو رحيل الرئيس قيس سعيد","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس جبهة الخلاص الوطني التونسية: الدولة هي التي تتحمل المسؤولية عن الغلاء وارتفاع الأسعار","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس جبهة الخلاص الوطني التونسية: ندافع عن الثورة ونسعى إلى استعادة الحرية لمجتمع يتميز بالتنوع والتعدد","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس جبهة الخلاص الوطني التونسية: تضحياتنا لن تذهب سدى ومستعدون لتحمل النتائج","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجيش الأوكراني: روسيا تحشد 7 قطع عسكرية في البحر الأسود بينها سفينتا إنزال وأخرى محملة بصواريخ كاليبر","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الإدارة العسكرية في تشيرنيهيف: نحذر من هجوم صاروخي ضخم على أوكرانيا اليوم","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | عمدة العاصمة الأوكرانية: اندلاع حريق في مبنى غير سكني بحي هولوسيف نتيجة هجوم العدو على كييف","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الأمين العام للاتحاد التونسي للشغل: أدعو للاستعداد لمعركة وطنية من أجل إنقاذ #تونس","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الأمين العام للاتحاد التونسي للشغل: ندافع عن الحريات ونناهض القمع ومن حق الجميع التظاهر في الشارع","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الأمين العام للاتحاد التونسي للشغل: المد الشعبوي غير قادر على التقدم بتونس ولا بد من خيار ثالث","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الأمين العام للاتحاد التونسي للشغل: هناك مجتمع مدني ومنظمات وطنية تقول للحاكم لا للعبث بالبلاد","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الإدارة الإقليمية للعاصمة الأوكرانية: هجوم صاروخي على كييف يستهدف منشأة للبنية التحتية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مراسلة #الجزيرة: صافرات الإنذار تدوي في العاصمة الأوكرانية كييف","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | عمدة كييف: دوي انفجارات في منطقة دنيبروفسكي في العاصمة الأوكرانية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجهاد الإسلامي: سرايا القدس تنعى الشهيدين أمجد خليلية وعز الدين حمامرة اللذين اغتالتهما قوات الاحتلال بجنين","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | سلطات خاركيف الأوكرانية: قصف المنطقة الصناعية في المدينة بـ4 صواريخ روسية من  طراز إس-300","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مراسل #الجزيرة: إعلان حالة التأهب الجوي في مقاطعات خيرسون وزابوروجيا وميكولايف وأوديسا جنوبي أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مراسل #الجزيرة: شهيدان برصاص قوات الاحتلال في جنين صباح اليوم واستشهاد ثالث متأثرا بجراح أصيب بها مطلع العام","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المحكمة العليا في البرازيل توافق على إدراج الرئيس السابق بولسونارو في التحقيق في اقتحام مقار السلطات الثلاث","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | السلطات المصرية تجدد حبس الصحفيين في قناة #الجزيرة مباشر ربيع الشيخ وبهاء إبراهيم 45 يوما","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الادعاء العام البرازيلي: طالبنا بالتحقيق مع الرئيس السابق  في أحداث اقتحام المقار الحكومية في برازيليا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | غرينفيلد: منذ أغسطس نقلت #إيران مئات المسيرات إلى روسيا في انتهاك لقرار مجلس الأمن 2231","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | غرينفيلد: التباطؤ الروسي المتعمد في عمليات تفتيش سفن شحن الحبوب يؤدي إلى تراكم عشرات السفن","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المندوبة الأمريكية في مجلس الأمن: الحرب الروسية في أوكرانيا أدت إلى تفاقم أزمة الغذاء العالمية بشكل كبير","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس وزراء اليابان: عدم مواجهة محاولات تغيير الوضع القائم بأوكرانيا تعني مواجهته في كل مكان بما في ذلك آسيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وكيلة الأمين العام للأمم المتحدة للشؤون السياسية: تم التحقق من مقتل 18086 مدنيا منذ بداية الحرب في أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وكيلة الأمين العام للأمم المتحدة للشؤون السياسية: تم التحقق من مقتل 18086 مدني منذ بداية الحرب في أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وكيلة الأمين العام للأمم المتحدة للشؤون السياسية: لا تلوح في الأفق نهاية للقتال أو المعاناة في أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية الأمريكية: تركيا واليونان حليفتان بالنيتو لكن لا نعلق على المبيعات الدفاعية قبل إخطار الكونغرس رسميا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان مشترك أمريكي ياباني: سنواصل فرض عقوبات على روسيا وتقديم الدعم لأوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان مشترك أمريكي ياباني: بايدن أكد التزام واشنطن بالدفاع عن اليابان باستخدام كل قدراتها بما في ذلك النووية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان مشترك أمريكي ياباني: نؤكد التزامنا بإخلاء شبه #الجزيرة الكورية من الأسلحة النووية وفقا لقرارات مجلس الأمن","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان مشترك أمريكي ياباني: تحالف البلدين سيبقى حجر زاوية لحفظ الأمن والسلام في المحيطين الهندي والهادي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان مشترك أمريكي ياباني: رفض تغيير الوضع القائم بالقوة أو بالإكراه في أي مكان في العالم","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | اللجنة القضائية في مجلس النواب الأمريكي: فتح تحقيق بشأن الوثائق السرية التي عثر عليها في مكتب ومنزل بايدن","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | البيت الأبيض: مباحثات بايدن ورئيس الوزراء الياباني ستشمل ملفات الصين وروسيا والبرنامج الصاروخي لكوريا الشمالية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن شركة غاز ليتوانية: انفجار يستهدف أنبوب غاز يربط بين ليتوانيا ولاتفيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مسؤولون أمريكيون: موافقة الكونغرس على بيع مقاتلات إف ١٦ لتركيا مشروطة بقبولها انضمام فنلندا والسويد للنيتو","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية الأمريكية: بلينكن أكد أن الدعم الأمريكي لكييف مستمر وسيشمل معدات دفاع جوي متطورة ومركبات مدرعة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية الأمريكية: بلينكن ونظيره الأوكراني بحثا هاتفيا استمرار المساعدة الأمنية والاقتصادية القوية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بايدن: الولايات المتحدة تدعم بشكل كامل الدفاع عن اليابان","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الوزراء الياباني: استراتيجيتنا الدفاعية الجديدة ستكون مفيدة لتحالفاتنا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الوزراء الياباني: اليابان والولايات المتحدة تواجهان تحديات وبيئة أمنية معقدة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | غروسي: نشر مراقبين دائمين في أوكرانيا يساعد في منع وقوع حادث نووي خلال الصراع العسكري الحالي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | غروسي: مع دخول الحرب الأوكرانية عامها الثاني يجب مواصلة بذل الجهود لتجنب خطر وقوع حادث نووي خطير","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الوكالة الذرية: غروسي سيزور أوكرانيا الأسبوع المقبل لنشر مراقبين في جميع مرافق الطاقة النووية في أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية السويدية: منظمو المظاهرة ضد الرئيس التركي في ستوكهولم أرادوا تخريب طلب السويد الانضمام إلى النيتو","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
