tweet,label
سوريا- باشر سيادة الرئيس ابن سيادة الرئيس، الفريق أول الركن الأمين العام لحزب البعث الرفيق الطليعي بشار حافظ الأسد أبو حافظ الأسد، باشر حملة فوزه في الانتخابات المقبلة، استمرارا لحملات فوزه بالانتخابات منذ عشرين عاما.,satire
البيت الأبيض: بايدن وجه وزارة النقل بإجراء تحقيق كامل في الأسباب وستوفر إدارة الطيران الفدرالية تحديثات منتظمة,real
التلفزيون الإيراني: مسيرات عفوية في كافة أنحاء إيران لشكر الله على نعمة المطر,satire
وسائل إعلام روسية: بوتين يزور جسر القرم لأول مرة منذ استهدافه بتفجير في أكتوبر الماضي,real
الإعلام الأردني ينأى بنفسه عن التدخل بشؤون الآخرين,satire
فيروس_كورونا   مهم    فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بالگحة والم الحنجرة  فإذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك أن تنقذ أحدا بهذه المعلومة,fake
الرئيس الصيني: ندعم الجانب العربي في إيجاد حلول للقضايا الشائكة في المنطقة,real
بن_زايد مصاب بوباء  كورونا اللهم تعلم انه عاداك واظهر في الارض الفساد اللهم خلص الامة منه يالله كشفت مصادر موثوقة في الإمارات، عن إصابة ولي عهد أبوظبي محمد بن زايد، بفيروس كورونا القاتل، مشيرة إلى أن اجتماعات عقدت على أعلى المستوى لبحث محاولة السيطرة على تفشي الفيروس,fake
الكرملين: منظومات باتريوت وأي أسلحة أخرى مقدمة لأوكرانيا ستكون هدفا مشروعا للقوات الروسية,real
المتحدث باسم حركة النهضة التونسية: سياسة الهروب للأمام وفبركة السلطة قضايا للخصوم سياسة فاشلة,real
جحصع3 - شذرات من أروع ما تبرزته الصحافة العربية خلال العام الفائت,satire
بوتين: العقوبات على روسيا أدت إلى أرقام قياسية للتضخم في الدول الأوروبية,real
فاوتشي يقول احتمالية ضئيلة أن التطعيم تكون فعاليته عالية. (يأمل العلماء في الحصول على تطعيم فعال ضد فيروس كورونا بنسبة 75٪ على الأقل ، لكن فعالية بنسبة 50٪ أو 60٪ ستكون مقبولة.) انت وحظك ففتي ففتي  .,fake
أنطوني فاوتشي رئيس المعهد الأمريكي للأمراض المعدية: علينا أن ننسى أن كورونا انتهت فما زال لدينا 400 وفاة يوميا,real
بلينكن: نعمل مع حلفائنا على تجديد البنى التحتية الأوكرانية وسنقف مع كييف مهما تطلب الأمر,real
السلطة الفلسطينية ترفض ترك إسرائيل منفردة في الميدان بمواجهة شباب الضفة,satire
بن غفير يوعز للإمارات بتمويل فيلم ملحمي عن قيام إسرائيل يدحض ادعاءات فيلم فرحة,satire
وزير الخارجية التركي: من الممكن بدء مباحثات سياسية استشارية مع  مصر على مستوى نائبي وزيري الخارجية,real
تعليق_الدراسه لبنان تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا . انا :,fake
الغرغرة بالماء والملح يمكن أن تقي من العدوى بفيروس  كورونا_مصر  كوفيد١٩,fake
الفرق بينك و بين يلي معه كورونا  انه هو عمل فحص و انت لا,fake
مباشرة من ⁧ البيت_الأبيض⁩ لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  ⁧ كورونا_فيروس⁩  بأنه خدعة وأن اللقاح موجود وأنهم ملقحون فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا,fake
السفارة الأمريكية في  ليبيا: نؤيد بشدة دعوات الأمم المتحدة  إلى توافق وطني بشأن وضع جدول زمني واضح للانتخابات,real
كورونا يصيب الامارات بالشلل التام وسط انباء عن اصابة محمد بن زايد بالفيروس,fake
بايدن يقلد أمير قطر وسام أفضل أمير اسمه تميم في العالم,satire
قيس سعيد يطالب بتغيير الدستور الحالي لأنه لا يتماشى مع الدستور,satire
"فكر_من_جديد  هناك علامات حمراء في كل من تجارب لقاح أكسفورد ومودرن كوزيفت-19. لماذا يحتاج باحثو أوكسفورد إلى إضافة بروتوكول جديد لإعطاء الناس عقار الاسيتامينوفين كل 6 ساعات لمدة 24 ساعة بعد الحقن؟!! ""آثار جانبية"" يمكن أن تكون سيئة للغاية .",fake
خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..    السعودية  تقديم_منع_التجول_بجدة  صباح_الخير  كورونا,fake
حملة أميركية وغربية ضد اللقاح الروسي  كورونا  Covid19  الميادين_Go,fake
"لبنان وزير الصحة عن  كورونا : ""ان الموت لنا عادة وكرامتنا من عند الله الشهادة""  لا_داعي_للهلع  سنموت_بعد_قليل   coronavirus  COVID19",fake
"""الرئيس الروسي فلاديمير بوتين يعلن عن تسجيل أول لقاح ضد فيروس كورونا في العالم. يتوقع بدء الانتاج في سبتمبر واعطاء الجرعة الاولى في اكتوبر."" روسيا اليوم.",fake
تويتر تستنكر تجسس السعودية على  عبد_الرحمن_السدحان دون احترامها حق الشركة ببيع بياناته,satire
العراق - الكاظمي يدمج اللجان التي شكلها للتحقيق بقتل المتظاهرين بميليشيا واحدة محترمة,satire
الكرملين: الرئيسان الروسي والتركي ناقشا في اتصال هاتفي مشروعات الطاقة المشتركة خاصة في قطاع الغاز,real
البيت الأبيض: لا دليل على أن تعطل نظام إشعارات الطيران سببه هجوم إلكتروني,real
رويترز عن عضو بمجلس إدارة منطقة زابوروجيا الموالي لروسيا: سيرغي كيرينكو كبير مساعدي بوتين يزور المحطة النووية,real
يقال وهو قول ليس بمرجوح أن كورونا ماهي الا حرب بيولوجية تستهدف الصين وهو ليس بجديد فقد صرح صدام حسين منذ اكثر من ثلاثة عقود عن حرب بيولوجية أمريكية بفيروس  كورونا  السيسي_عدو_الله  ارحل_ياسيسي    حلب    الإيغور  تركستان_الشرقية  العراق_ينتفض   كورونا  تعليق_الدراسة_في_مصر,fake
