,tweet,label
259,هيئة علماء المسلمين تقر دعاء عدم انقطاع المياه عند دخول الحمام,satire
260,شاب يطالب بإعدام امرأة أقدمت على الإجهاض وكادت أن تزهق حياة,satire
261,دليل الحدود لتتعرف إلى نفسك جيدا كي تجد الطريقة الأنسب لتخبئتها,satire
262,ممانع معاد للإمبريالية والتبعية يكتب رسالة شكر للصين على زيادة تدخلها في المنطقة، يمكنك قراءة الرسالة هنا,satire
263,السيسى - السيسي ينفق ميزانية ضخمة للاحتفاء بالتاريخ العريق عوض إهدارها على مستقبل قد لا يأتي,satire
264,السعودية تصبح في مصاف الدول الكبرى التي علقت في حروب فاشلة لسنوات  حرب_اليمن,satire
265,تحالف الصين وإيران يعقد الأمور أمام شاب يخلط بين الشيعة والشيوعية,satire
266,اليوم السابع: تعويم عبارة السويس بعد تدخل الرئيس السيسي لدفعها بيديه,satire
267,سوريا - الحكومة تدعو المواطنين لركوب بعضهم إلى حين وصول الوقود العالق جراء أزمة السويس,satire
268,"نبارك لحزب الكتائب اللبنانية تغيير اسمه للحزب ""الديمقراطي الاجتماعي اللبناني"".  
 بعض الخيارات التي كانت لتكون أفضل:",satire
270,جحصع3 - الليلة سنعلن عن الفائزين بجائزة الحدود لأسوأ صحافة عربية! نظرا لعدم حاجاتكم لحجز مقعد أو شراء تذكرة أو التهندم والخروج من المنزل، كل ما عليكم هو الدخول على رابط الفعالية,satire
271,جحصع3 - حصري (للكبار فقط).. شاهد قبل الحذف.. صحف عربية عارية تحت المجهر.. والسبب!! لن تصدق!! (فيديو +18),satire
272,جحصع3 - موعدنا غدا. سنعلن عن المواقع الصحفية المحظوظة الفائزة بالجائزة ونعرض نخبة من أردأ ما أنتجته الصحافة، احتفاء بمساهمة الصحفيين الفعالة في إنتاج البروباغندا ونشر الجهل وبث الكذب وتعميم التضليل وترسيخ الكراهية,satire
273,جحصع3 - ستبث الفعالية يوم الجمعة 26-3-2021 على الهواء مباشرة عبر صفحات الحدود في فيسبوك ويوتيوب، نظرا لظروف جائحة كورونا التي منعتنا من إقامة حفل مهيب في جزر المالديف.,satire
274,استفزت نوال السعداوي الشعوب العربية مجددا وعكرت صفو عالمهم المثالي وعاداتهم وتقاليدهم الراسخة وحطمت تماسك أسرهم إثر ذهابها للقاء ربها، لوحدها، دون أن يرافقها ذكر محرم أو عصبة نساء. لمعرفة المزيد عن هذا العمل الجريء، اقرأ الخبر,satire
275,نوال_السعداوي تتمادى وتذهب للقاء ربها دون محرم,satire
276,أردوغان: كلنا إخوان وحبايب.. عفوا، قصدي حبايب بس,satire
277,إسرائيل تحتفل ب  يوم_المياه_العالمي  بسحب ما تبقى من مياه جوفية حولها وشطف شوارع المستوطنات,satire
278,أعلن مستشفى زرقاء اليمامة فجر اليوم عن ولادة طفل لم يعرف من يشبه لحظة خروجه من رحم أمه، ولا حتى بعد تفسير معالم وجهه عقب حمامه الأول. لمعرفة المزيد عن الطفل المعجزة، اقرأ المقال,satire
279,ولادة طفل لم يعرف من يشبه عند ولادته,satire
280,وزارة التربية والتعليم تدشن مشروع تحويل الأم إلى مدرسة,satire
281,بعد تقارير عن ملاحقتها بسبب جرائم حرب: أسماء الأسد تترشح للانتخابات السورية لحصولها على المؤهلات اللازمة,satire
282,ابن زايد يؤسس صندوقا للاستثمار في إسرائيل لإلهائها عن قتل الفلسطينيين,satire
283,لبنان - هبطت الليرة بشكل قياسي إلى مستوى أقل وأرخص من جمع الساسة اللبنانيين عامة ورياض سلامة شخصيا، لمعرفة المزيد من التفاصيل اقرأ المقال,satire
284,لبنان - الليرة تهبط إلى ١١٠٠٠ أمام الدولار — لحظة — ١٤٠٠٠ — لا لا ١٨٠٠٠ — لحظة لحظة — ٢٥٠٠٠ — لح,satire
285,طبيب بيطري يثبت أنه لا يقل شأنا عن الأطباء البشريين وبإمكانه الاتجار بالأرواح,satire
286,جحصع3 - الإعلام العربي والجنس اللطيف، اختر أسوأ تغطية لشؤون المرأة؛,satire
287,الحكومة الأردنية تتوج مسيرة الإهمال ب  مستشفى_السلط ؛ مقال بقلم مراسل الحدود الذي قد تقيله الحكومة الأردنية في أي لحظة لتمتص غضب الشارع,satire
288,جحصع3 - شذرات من أروع ما تبرزته الصحافة العربية خلال العام الفائت,satire
289,عشر سنوات من انتعاش السياحة القتالية في سوريا,satire
290,الأردن  - كيف حدثت كارثة  مستشف_السلط؟ السلطات الأردنية توقف ناشطا وتعذبه كي يعترف,satire
291,"ما هو الارتفاع المناسب لسقف الحريات الرقمية؟
شاركونا جلستنا الحوارية لنحسب سوية الارتفاع المناسب للحريات الرقمية في المنطقة. فهل للمواطنين الحق في التحدث بما يحلو لهم، أم أن حرياتهم تنتهي عند بدء حرية السلطات بقمعهم وإسكاتهم وربما حبسهم؟",satire
292,الحدود على كلوب هاوس، تابعونا، انتظرونا!,satire
293,سوريا - بمناسبة الذكرى العاشرة للثورة: الأسد يطفئ شمعة في أجساد المعتقلين,satire
294,الفراغ في داخلك… ما هي الأطعمة الأنسب لملئه؟,satire
295,سوريا - دعا الرئيس بشار الأسد لوقف تداول أخبار انهيار سعر صرف الليرة، حتى لا يتسرب شعور الفقر إلى قلب المواطن أثناء وقوفه لساعات في طابور الخبز والوقود، فيشعر بالنقص أمام شعوب العالم. لمزيد من التفاصيل حول القرار الجديد اقرأ المقال,satire
296,سوريا - الأسد يدعو لوقف تداول أخبار الليرة حتى لا يشعر الشعب بالفقر,satire
297,مصر- الحدود تتابع فرحة الموز المحظوظ الذي اشتراه الرئيس  السيسي,satire
298,كلوب_هاوس - الحكومة تطالب حملة آيفون بتجديد هوياتهم وترك بصمة صوتية,satire
299,الجزائر - النظام يقرر سحب الجنسية من معارضي الخارج ليتساووا بالحقوق مع معارضي الداخل,satire
300,شاب يفر من منزل العائلة ويتقدم بطلب هجرة بعد كسره فنجانا من الطقم الصيني,satire
301,بعد إعلان نيتها التحقيق في جرائم  إسرائيل ..  الجنائية_الدولية تنقل مقرها إلى ملجأ سري تحت الأرض,satire
