tweet,label
all of our merchandise is made with love. and a good amount of spite.,satire
"women allowed to see sunlight for first time (july 24, 1812): though many were left blind from years of living underground, they still cheered after feeling the warmth of the sun on their skin for the first time ever.",satire
woman who started sentence with ‘oh my god’ really needs to stick landing,satire
nude woman pleasantly surprised to see self represented in art museum’s collection,satire
us senators propose ban on russian oil imports,real
claim: india began screening passengers from  covid19-affected countries before it had a single case: pm modi fact: the govt mandated universal screening of all internat'l flights only on march 4 by when 27 cases had been detected across 5 indian states,fake
it is journalism’s sacred duty to endanger the lives of as many trans people as possible,satire
"car explosion, gunfire hit hotel in somalia",real
says certain states are banning the sale of alcohol.,fake
"rt   this year’s  fifaworldcup has been full of surprising wins and shocking moments.

join  ajespaces &amp;   with",real
the dpp (democratic progressive party) politician wang shijian said taiwan has more than 500 confirmed cases.,fake
israeli forces neutralise palestinian journalist threatening to blow up public opinion with a press vest,satire
at least 902 civilians killed in ukraine since conflict began: un,real
non-vegetarian food (meat) consumption can lead to infection,fake
في الاستراحة، السيسي يشارك ماكرون قدرته على تقليد أبو الهول  السيسي_منور_فرنسا,satire
lebanese politicians plan new disaster to distract away from the beirut port explosion,satire
several killed in blast outside kabul mosque,real
"two dead, dozens injured in stampede at iraqi football stadium",real
_israel has found a cure and a vaccine for coronavirus._,fake
"ukraine says 198 civilians killed in russian invasion. 

follow the latest  s:",real
saudi authorities to charge   with terrorizing mbs,satire
"eu to impose ‘harshest sanctions ever’ on russia.

live  s:",real
وزير الخارجية البريطاني: السلطات الصينية سحبت بناء على طلبنا 6 من مسؤولي قنصليتها في مانشستر,real
كورونا يصيب الامارات بالشلل التام وسط انباء عن اصابة محمد بن زايد بالفيروس,fake
covid-19 wiped out after 5g masts destroyed,fake
mom believes new boyfriend could give son positive father figure for solid couple months,satire
"india beats russia.! 13m indians don't hv right 4 covid 19 tests free .! w/o efficient health infra v can't control community spreader.!low income poor's,elders more vulnerable,facing stigmas &amp; living in frustration   hang their heads in shame",fake
god admits he’s a little flattered when someone kills in his name,satire
coronavirus is not like a broken leg,fake
biden informs zelensky he only there to see ukrainian woman he met online,satire
flu shots can make someone test positive for covid-19.,fake
"هل لاحظت أن أحد الناشرين يتميز بخيال واسع وقدرة عالية على فبركة السيناريوهات و/أو اختلاق أخبار من العدم؟
قد يكون هذا هو  الكذب_الصريح بعينه! رشحه لنا بمشاركة الرابط مع وسم  جحصع",satire
d: our timeline of president donald trump's response to the coronavirus pandemic includes his comments about a speedy vaccine and the bob woodward tapes.,fake
الحدود على كلوب هاوس، تابعونا، انتظرونا!,satire
rt   tensions are rising along the belarus-poland border as thousands of migrants and refugees try to make their way into the eu.…,real
at least 30 killed as mosque bombed in northwest pakistan,real
there is a person with coronavirus in galicia on 2/4/20.,fake
"at least six people have been killed and more than 80 were wounded in what appears to be a ""terrorist attack,"" according to vice president fuat oktay",real
الاتفاق السياسي الإطاري بالسودان: دمج قوات الدعم السريع في القوات المسلحة وفقا للجدول الزمني المحدد,real
pakistan: deadly bomb blast targets lahore’s shopping district,real
أعلنت الصين قبل قليل نجاح المصل الفلسطيني الذى قدمته الطبيبة الفلسطينية منار سعدى الشناوى فى معالجة فيروس كورونا، وقالت وزارة الصحة الصينية ان المصل الفلسطيني اثبت نجاعته مئة فى المئة فى شفاء سبع حالات من الفيروس، هذا وسيتم تسجيل براءة الاختراع باسم فلسطين,fake
"rt   the us is providing more than $290m in additional humanitarian assistance for yemen, secretary of state antony blinken has s…",real
"حركة الجهاد الإسلامي وذراعها المسلح ""سرايا القدس"" تنعيان شهيدي جنين وتقولان إنهما من أبرز قادتهما الميدانيين",real
"gemma collins says she followed the rules on coronavirus for a couple of days but stopped because they were “too much”.

“they’re not really meant for major celebrities like me anyway,” she told reporters",fake
at least 59 people were killed in a major stampede in south korea’s capital seoul,real
protective masks will be five time more expensive in french tobacconists than in spanish shops.,fake
"joy arackal, 52 year's , owner of ( joy alukas ) the largest house in 
kerala (45000 sft) dies in the middle east due to corona virus...!",fake
aiims (indian medical institute) team has said that toddy has medicinal properties to cure coronavirus.,fake
كلوب_هاوس - الحكومة تطالب حملة آيفون بتجديد هوياتهم وترك بصمة صوتية,satire
anna paquin secured the 1993 oscar for best supporting actress despite not even being born yet.,satire
